,Biglari Holdings -- Sardar Biglari,Chase -- Edwin Taylor,Citigroup Global Markets -- Barry Guariglia,Bucknell University -- Kelly Stefanowicz,Turner -- Robert Scott,Northwestern Mutual Life -- Thomas Gallina,John Hancock -- John Paul,Villanova University -- Michael Mack,Yorkville Advisors -- Craig Engler,Cornerstone Financial -- Thomas Thorndike,Charles -- Katherine Kennedy,Citigroup Global Markets -- Katherine Rhodes,Morgan Stanley -- James Scott,Bank Of America -- Reed Smith,Liberty Corner Capital Strategies -- William Pigott,Morgan Stanley -- Arthur Andersen,Glen Rauch Securities -- Glen Rauch,Bank Of America -- Raymond Thomas,Stein Roe Investment Counsel -- Eric Propper,Morgan Stanley -- Joseph David,Wells Fargo -- William Blair,Morgan Stanley -- Daniel Lima,Wesolowski -- Paul Wesolowski,Wells Fargo -- William Blair,Morgan Stanley -- Arthur Andersen,Wachovia Bank -- Tu Nguyen,Citigroup Global Markets -- Joseph Friedman,Bulldog Investors -- Phillip Goldstein,Citigroup Global Markets -- Marsha Johnson,Wells Fargo Securities -- Richard Silva,Bank Of America -- Thomas Caskey,Glen Rauch Securities -- Glen Rauch,Morgan Stanley -- Julia Smith,Morgan Stanley Smith Barney -- John Verble,Morgan Stanley -- Julia Smith,Delta Equity Services Corporation -- Raymond Grenier,Parker -- Tim Shaw,Carson -- Ronald Carson,First Tennessee Bank -- Chris Kimler,Morgan Stanley -- Julia Smith,Fidelity -- Thomas Dusing,Oppenheimer -- Karen Nelson,United States Marine Corps -- Eric Schmitt,Capital Bank -- John Patrick,Citigroup Global Markets -- Elise Shartsis,Stephens -- John Stephens,Wachovia Securities -- Alpesh Patel,Levin Capital Strategies -- John Levin,Merrill Lynch -- David Singer,Morgan Stanley -- Lisa Hammond,Fedex -- Michael Margolis,Citigroup Global Markets -- Denis Roy,Bentley Forbes -- Christian Wehba,Wealth Management Solutions -- Dana Anspach,Kpmg -- Sean Connelly,Merrill Lynch -- Michael Duncan,Searle -- Robert Searle,Bank Of America -- William Bond,Gmac Mortgage -- John Curtis,Internal Revenue Service -- Charles Foster,Gemini Land Trust -- Joshua Crapps,Wells Fargo Bank -- Jennifer Lee,Lehman Brothers -- Debbie Hines,Chase -- Julian Diaz,Wells Fargo Bank -- Jin Park,Comcast -- Adam Spencer,Chabot College -- Isaac Richard,Jpmorgan Chase Bank -- Andrew Russell,First Allied Securities -- Adam Antoniades,Chabot College -- Isaac Richard,Ubs Financial Services -- Stanford Baer,Rockwater Municipal Advisors -- Charles Fish,Causeway Capital Management -- Mark Cone,Maccorkle Insurance -- Bernard Lauper,Juarez -- Anthony Juarez,Crown Capital Securities -- James Franceus,Jp Morgan Chase Bank -- Raul Munoz,State Farm -- Jennifer Key,Rockwater Municipal Advisors -- Charles Fish,Catanzarite Law Corporation -- Kenneth Catanzarite,Catanzarite Law Corporation -- Kenneth Catanzarite,Morgan Stanley -- Emma Bridges,Target -- Michael Simon,Mertens -- Kevin Mertens,Edward Jones -- Helen Rice,Edward Jones -- Robert Bird,Metropolitan Life Insurance Company -- Gil Cohen,Valic Financial Advisors -- Brett Laferrera,Morgan Stanley -- Arthur Andersen,Strickland -- Michael Strickland,Merrill Lynch -- Daniel Gomez,Rice -- Clifford Rice,Stanford Group Company -- Charles Rawl,Merrill Lynch -- Daniel Gomez,Merrill Lynch -- Daniel Gomez,Pruco Securities -- Richard Wang,Merrill Lynch -- Daniel Gomez,Bank Of America -- Jorge Gonzalez,Wells Fargo -- David Olson,Merrill Lynch -- Daniel Gomez,Raymond James Financial Services -- John Wanken,Bulldog Investors -- Phillip Goldstein,Gormley -- Joseph Gormley,Dickerson -- Jose Ortiz,Northwestern Mutual -- Timothy Miller,Bank Of America -- Molly Kerr,Perkins -- Kenneth Perkins,Wells Fargo Bank -- Dan Nguyen,Wells Fargo -- Spencer Reed,Fisher Investments -- Michael Weston,Morgan Stanley -- Arthur Andersen,Target -- Michael Simon,Apple -- William Morrow,Miller -- Jeffrey Schouten,Apollo Group -- Derek Hoggett,Scottrade -- Kristine Davenport,Bank Of America -- Peter Simmonds,Bank Of America -- Reed Smith,Morgan Stanley Smith Barney -- Marcia Bloemendaal,Morgan Stanley -- Arthur Andersen
Charles -- Katherine Kennedy,0.702437235078,0.402995533754,0.635020962155,0.349440434739,0.615551941851,0.590396773867,0.48602797251,0.754625966524,0.702514405752,0.733759239512,1.0,0.872761904445,0.463195392962,0.871641360702,0.861605009291,0.782482396722,0.790360259829,0.798076868336,0.932858234959,0.824781799706,0.651687036776,0.557563099189,0.895861293589,0.892128800451,0.551204121214,0.802991691086,0.81127501303,0.779335863107,0.476862970086,0.793035048921,0.861041602402,0.763312026212,0.627392654757,0.634360738883,0.769005748237,0.697318949473,0.491992895334,0.67553657361,0.62331561775,0.591297159294,0.417009525949,0.465029691173,0.512737329308,0.534809612864,0.541349522123,0.59753591138,0.452280590937,0.364847288525,0.378284447567,0.482931538883,0.648663862986,0.661593153165,0.723188308149,0.788410162903,0.400150427166,0.65422396162,0.681810124826,0.763572439547,0.678989927468,0.728208530472,0.804346938291,0.600105329329,0.463839320313,0.460617060469,0.220501834822,0.17140503836,0.33710711194,0.381007006262,0.345099240498,0.319502220467,0.268575626983,0.20390063737,0.541193735218,0.470372944404,0.204296622284,0.417729641678,0.457793918765,0.34776699772,0.208229090451,0.374511023417,0.490084881351,0.349917746258,0.692339705428,0.596345137949,0.673015726775,0.663029212126,0.770413006839,0.591926177651,0.676463240673,0.674841580804,0.427005738568,0.597703411425,0.495388296751,0.427554057669,0.427005738568,0.647404513846,0.455741720929,0.761066249527,0.752157536978,0.427554057669,0.675525355611,0.705623356442,0.423792878336,0.624986865388,0.779096591642,0.564334963256,0.696881499162,0.626762490851,0.648675202612,0.441318555473,0.716195192707,0.656630804798,0.778236806562,0.666242694455,0.699083476887,0.666973776727,0.424590342383,0.622984515544,0.712296225854,0.517350469579
Citigroup Global Markets -- Katherine Rhodes,0.541561123031,0.357476419345,0.648861345019,0.318703573493,0.476569182795,0.499805293443,0.395286850467,0.597783179464,0.556790496502,0.594452396328,0.872761904445,1.0,0.336082615637,0.658047530499,0.677932612814,0.596912995178,0.792333470709,0.708543010447,0.863282147538,0.64160704151,0.512313538832,0.521573496719,0.79733946424,0.773135700702,0.452014330536,0.640828228389,0.709034690088,0.645275255406,0.380758456721,0.663545223725,0.702164995343,0.765406135903,0.521787089632,0.444406175775,0.634894256628,0.518176508163,0.332134642471,0.54454880564,0.568653615108,0.390116447276,0.275087571665,0.351587493214,0.30564860306,0.31354233832,0.444808258481,0.349032289247,0.323756383977,0.295289131345,0.335686299281,0.406285896618,0.521306022192,0.593723912242,0.693198336529,0.710885731068,0.293342907033,0.459052149447,0.545078363232,0.667438570361,0.499503450861,0.6458621666,0.7433993511,0.461512104434,0.345531724033,0.276352569432,0.163257568628,0.156924255526,0.303936118707,0.314139956466,0.279663458953,0.285816076158,0.403013513278,0.340314156467,0.371977104837,0.430488505048,0.21194518192,0.406947304886,0.391798081206,0.23726166082,0.343427983534,0.29968332182,0.399543663318,0.496864845014,0.471006248745,0.472328171382,0.635913645081,0.630834439597,0.72348820016,0.613067692218,0.517095878534,0.564922533091,0.395581108912,0.514565669469,0.697427719754,0.395958129378,0.395581108912,0.493371049302,0.432467643025,0.633839117747,0.546856036558,0.395958129378,0.732924097181,0.566984297233,0.341428892693,0.487727170527,0.672315438881,0.737432411981,0.554306956646,0.544054200701,0.547572407019,0.62449251556,0.606041118414,0.397610974616,0.615562315909,0.499712984317,0.592895847155,0.575225083381,0.313378113066,0.536261923107,0.612730806221,0.313165764282
Morgan Stanley -- James Scott,0.256629474339,0.384491953712,0.439561275519,0.116250853455,0.276017330858,0.325755386708,0.312757270809,0.273385196314,0.471272140332,0.244783617731,0.463195392962,0.336082615637,1.0,0.604912821867,0.430340911969,0.471956945687,0.126320797767,0.245556559385,0.306846787901,0.415267306135,0.354110569863,0.326568268794,0.316136689877,0.452014253478,0.507081802367,0.572160447443,0.525499839469,0.544766931531,0.375368538094,0.400373116182,0.491732540515,0.105159720778,0.443626579866,0.418640595514,0.495379417743,0.497655781389,0.184734318829,0.287998457754,0.386015217251,0.478254078879,0.345304756342,0.223813462378,0.336506816821,0.21092715888,0.0876520346116,0.337644295184,0.293409584786,0.321897097157,0.14531209266,0.207187207192,0.469742131962,0.358565692678,0.24923415264,0.341266208504,0.203138238336,0.386432024119,0.28925369549,0.371567802112,0.256893691937,0.31933119261,0.46138936838,0.467856260624,0.242632740477,0.320842932439,0.0823744240972,0.0863649083195,0.188492713366,0.297832524284,0.130750197892,0.182451324205,0.223176473234,0.126349051167,0.368332555999,0.304634885622,0.0844297846191,0.369466902053,0.316129932685,0.309320009339,0.128148414937,0.295833761429,0.312566199734,0.22968217,0.224805965922,0.293259234618,0.400622505034,0.344115163488,0.306852623415,0.250630130359,0.283106345996,0.329668038603,0.346549573599,0.23358735776,0.184493237606,0.346747426834,0.346549573599,0.451862567346,0.349408242608,0.367994395275,0.475839368931,0.346747426834,0.270235381795,0.523540559342,0.191182051331,0.261376172535,0.351142784344,0.243491522689,0.340244558448,0.217240918112,0.392554347243,0.226815081717,0.662601996037,0.392558208752,0.263942784876,0.321432036289,0.279156084875,0.257663425654,0.299090178431,0.558420519277,0.66563110647,0.37468550187
Bank Of America -- Reed Smith,0.668590389152,0.447837296473,0.673823221077,0.269660380784,0.637536539003,0.498805347568,0.449157150183,0.768484063977,0.704953819035,0.736241582147,0.871641360702,0.658047530499,0.604912821867,1.0,0.788440154783,0.765760599638,0.533223422846,0.656317635554,0.696051071543,0.793894397349,0.56403549993,0.566379822929,0.779671423836,0.82580417689,0.656798334991,0.808175580205,0.782904270115,0.734662749019,0.466163666242,0.792321050227,0.862995380459,0.514286514336,0.710474602382,0.644582688678,0.678890516475,0.833349521245,0.563656346421,0.696384247052,0.626617606242,0.708428609633,0.454900284503,0.393969163733,0.673791373018,0.639498723978,0.489103059456,0.741230263644,0.445594866174,0.30821898948,0.25326377154,0.33869014298,0.691230130357,0.537234475217,0.601039948095,0.703334067367,0.398447233791,0.745129547162,0.761933338962,0.757342329012,0.73387419112,0.67084384466,0.690247474739,0.607530498433,0.331400519286,0.541586169526,0.123217349247,0.130688956538,0.297465342292,0.320437066054,0.378942591593,0.283791159549,0.145967250975,0.207774736056,0.586058335087,0.385965258069,0.170514803567,0.38517955771,0.38672701356,0.368127934006,0.211064528204,0.391318891025,0.451656769165,0.321157088772,0.793454317809,0.590563188702,0.561741718048,0.505084911981,0.633122127833,0.653591527678,0.725027796315,0.713144824455,0.490101300808,0.504895564884,0.469017295556,0.490314874796,0.490101300808,0.701233904221,0.49954683422,0.76226187558,0.869174150255,0.490314874796,0.587431957576,0.701763101573,0.533898294642,0.675179047489,0.654137426411,0.509280490566,0.719130927921,0.640671234773,0.566435940456,0.43764183263,0.768117068225,0.813197687729,0.70649614685,0.661252098912,0.68421252851,0.615839869228,0.501083789577,0.58228863575,0.785070509573,0.682463036238
Liberty Corner Capital Strategies -- William Pigott,0.797086052372,0.32995258148,0.505213099624,0.294252228393,0.530818652997,0.554346351514,0.542441425048,0.672613711763,0.783128286422,0.631039358601,0.861605009291,0.677932612814,0.430340911969,0.788440154783,1.0,0.753964369276,0.579716518123,0.740704240552,0.772487189075,0.818414872104,0.68655331096,0.554203356428,0.759539022885,0.876466137177,0.621505505698,0.824452587526,0.875005954015,0.803821977147,0.71830905049,0.75918598946,0.832467703214,0.578053982397,0.781367532491,0.666996904926,0.817561568949,0.670963431852,0.47130021564,0.586375632098,0.67293157145,0.604840210685,0.478403336838,0.554097980461,0.452336174744,0.456908701949,0.501637590204,0.652420324244,0.705411922997,0.551511717283,0.428787555831,0.657589805305,0.644097269915,0.691497879811,0.714786322659,0.72291246804,0.346570446512,0.72040330788,0.697185409688,0.764940255281,0.727214485727,0.645710736559,0.798182526645,0.626812000654,0.457409736777,0.527506148005,0.210019352293,0.183583002994,0.325366048485,0.49919202759,0.377418848798,0.309467535305,0.159629178663,0.302151361231,0.768288390449,0.505051774572,0.119536211124,0.563455525274,0.568144710644,0.337953078114,0.306657509196,0.389285078208,0.504948354519,0.285856811918,0.636767856775,0.532138058616,0.621227279536,0.589785249218,0.658372732234,0.560553825412,0.654219252709,0.52299997825,0.497166618626,0.576195822698,0.406655067707,0.497494553859,0.497166618626,0.702713780941,0.509924454153,0.748217339334,0.738185827101,0.497494553859,0.557236003242,0.643129062071,0.47067332162,0.529719775992,0.749921197955,0.452989418005,0.576949958103,0.521278667038,0.653136800341,0.333886111904,0.712696241112,0.57193400486,0.703486788096,0.613856288994,0.669738033376,0.657757808061,0.545846265498,0.610434384351,0.688779937679,0.731064047691
Morgan Stanley -- Arthur Andersen,0.593444184423,0.447674125833,0.732032662211,0.6539301222,0.681579810948,0.787771711546,0.715051118655,0.877748996087,0.863089484437,0.857852106986,0.782482396722,0.596912995178,0.471956945687,0.765760599638,0.753964369276,1.0,0.419777299503,0.761301977708,0.634290933008,0.861730009598,0.698241874359,0.56061191982,0.849171122259,0.747898597702,0.644788266691,0.888515491871,0.827064995736,0.817807957606,0.524121443263,0.874428514217,0.903449377935,0.436801563011,0.810930342864,0.907356275976,0.859400429031,0.841133929786,0.732340385966,0.859878177131,0.832018103557,0.774266060355,0.806416551018,0.634489838156,0.618923840246,0.638776627607,0.785814020376,0.644950179544,0.496306345458,0.277562124907,0.23331571186,0.366287863416,0.829029459533,0.724433673658,0.770656938771,0.883581441363,0.426319603605,0.805189714923,0.886118342339,0.846163468233,0.774647073143,0.70557920667,0.757278466467,0.799228698917,0.442560987567,0.620875672815,0.224365901025,0.15070883068,0.41462365506,0.470877179875,0.362596427961,0.397387822532,0.377468944984,0.206983246049,0.603396004933,0.552546158164,0.139291839236,0.550551086314,0.639979370794,0.472523741183,0.212503239738,0.569078285668,0.544363573404,0.405115590927,0.725614878706,0.659303515918,0.649641455532,0.577391539978,0.892326244018,0.641669711983,0.820484557801,0.741037566139,0.420841492415,0.777913071685,0.408931301408,0.421126252225,0.420841492415,0.901044392905,0.43242755231,0.94255967196,0.905135849616,0.421126252225,0.750504928551,0.915176155731,0.451448981983,0.83194585102,0.828090799363,0.564949762014,0.844630844166,0.750751287909,0.903060877286,0.489521173002,0.731179911963,0.782120967613,0.887921220568,0.796256374444,0.878617228132,0.869180993964,0.377087235879,0.864000626947,0.763089108603,0.65520083706
Glen Rauch Securities -- Glen Rauch,0.510890919879,0.359517342621,0.273643192861,0.325959645816,0.442128780618,0.45002692973,0.158116004278,0.42213473355,0.365760170746,0.465505474116,0.790360259829,0.792333470709,0.126320797767,0.533223422846,0.579716518123,0.419777299503,1.0,0.522119244157,0.90183188052,0.472166052278,0.311778013153,0.267367436787,0.734004946136,0.653900628644,0.219006718728,0.448281518188,0.462055070299,0.438038750058,0.205322507779,0.565593381358,0.565157335278,0.991610967877,0.277053538105,0.222462647374,0.476676844662,0.340391862142,0.304499537863,0.385267108435,0.363365491797,0.263047879735,0.149170208523,0.206291037733,0.239259887032,0.196544984124,0.258908190213,0.312149785401,0.229534959217,0.20321364927,0.159867382523,0.406664859381,0.244697105274,0.440183047869,0.584332351222,0.571029495449,0.104432579102,0.319487618248,0.390976393113,0.485588557126,0.295500456397,0.605483410722,0.620693846734,0.279189872695,0.344629287784,0.216901383377,0.158753005698,0.22584565453,0.254365245815,0.291618056073,0.283775938217,0.243392028438,0.161129402265,0.213434878866,0.294262384258,0.337588697221,0.325143771539,0.206105477601,0.313350477116,0.197743263824,0.21558221478,0.27377575427,0.32045536182,0.148166360642,0.412729503368,0.465022215836,0.480301504921,0.595705226052,0.519028364389,0.265218756815,0.405832476274,0.508960508689,0.201772195643,0.310042203563,0.317368437848,0.202451098339,0.201772195643,0.268340536414,0.238461489033,0.402963780284,0.344358612328,0.202451098339,0.411672996376,0.335157200985,0.297620541282,0.377165435438,0.590153081776,0.324431155148,0.365583770728,0.446179029139,0.389981715509,0.190508555087,0.394403304174,0.305072304216,0.470470333025,0.376479563527,0.383770917375,0.382638001659,0.187282379971,0.370933139028,0.336121507728,0.149071162718
Bank Of America -- Raymond Thomas,0.575135079604,0.417195108704,0.672299459259,0.428319425938,0.577141591006,0.705725764253,0.774717642668,0.820319657153,0.743114420063,0.791679079536,0.798076868336,0.708543010447,0.245556559385,0.656317635554,0.740704240552,0.761301977708,0.522119244157,1.0,0.755147469525,0.767126096445,0.525052909824,0.557573141892,0.874499136095,0.80425667375,0.483385332114,0.803838493918,0.757305091522,0.747665212625,0.427312859961,0.742212634681,0.841539584386,0.511365744616,0.51800523195,0.613601032894,0.679406256653,0.583578628375,0.445480781001,0.7855592561,0.7147091904,0.51641467236,0.59052130633,0.340690975042,0.295941348037,0.441914664257,0.672858575824,0.393880322242,0.359162524755,0.33943029208,0.328951950652,0.426140717189,0.765053263944,0.53005303293,0.834475464099,0.788470773669,0.581290717186,0.579740308282,0.64522303755,0.860783332999,0.742322852868,0.695982559681,0.796330026498,0.758983628874,0.547233081243,0.430742145455,0.344593831954,0.172695478791,0.497595126547,0.430725284423,0.23732538598,0.480833173905,0.21148814708,0.218714777428,0.451565692993,0.63918310276,0.212673542491,0.519549750404,0.558909223825,0.220579558163,0.224237426194,0.366926619902,0.588142007983,0.423960953022,0.602764086473,0.649118696327,0.801874873395,0.723058564934,0.881294166126,0.599424994116,0.628548522088,0.629953168621,0.337103288019,0.918891692624,0.433227024213,0.337380312803,0.337103288019,0.697537033765,0.354534678262,0.788413406105,0.740403356186,0.337380312803,0.816763387261,0.623165216971,0.411046387301,0.70438372686,0.848831030111,0.608974734692,0.791731079987,0.693432776988,0.651039009433,0.499955364861,0.572273168447,0.535381384915,0.851730276344,0.652609521685,0.843866718021,0.842579206555,0.425370321614,0.613960716828,0.704965572596,0.556847874319
Stein Roe Investment Counsel -- Eric Propper,0.614631832206,0.397710220867,0.445184939797,0.338132050895,0.56046583935,0.593959019325,0.457411572094,0.630360018838,0.552426810474,0.639928698533,0.932858234959,0.863282147538,0.306846787901,0.696051071543,0.772487189075,0.634290933008,0.90183188052,0.755147469525,1.0,0.657223737395,0.502636066591,0.415450739673,0.853905219888,0.801431626304,0.36575166878,0.669995556941,0.669302476941,0.675324207777,0.393302266477,0.672039875038,0.754363458563,0.877634461621,0.413636089996,0.457542780634,0.682094437828,0.504214485932,0.350159890994,0.563859193849,0.523645366786,0.378508427174,0.303181131325,0.330183440394,0.342105086891,0.382287102951,0.417471857048,0.395142689597,0.385281875894,0.356945790183,0.339222954436,0.534883925087,0.470211995592,0.56498897556,0.720681079775,0.729331231818,0.355654696385,0.459928380987,0.503450569869,0.642821863839,0.48887856728,0.696469709933,0.755830875651,0.515041526934,0.441990170914,0.28600947716,0.177939921742,0.196010393075,0.285461446765,0.320269500746,0.224092626993,0.272065466705,0.198766176781,0.255262866704,0.416126592312,0.403846746081,0.199202983435,0.352627584397,0.381409632315,0.221511013892,0.258222754928,0.269530315798,0.397111158264,0.189648588352,0.550383222592,0.535817036032,0.618311029382,0.661049494488,0.694924479905,0.36929550415,0.50571952504,0.601602184799,0.287308900487,0.556587956465,0.352152890324,0.287960324143,0.287308900487,0.471484812056,0.31936656291,0.587110710109,0.556610067889,0.287960324143,0.539884210289,0.541220519452,0.358289279015,0.517718508532,0.76491993073,0.413969481535,0.575058876214,0.552522101387,0.564673292579,0.284113736871,0.598698240725,0.463862914513,0.690301181388,0.526050581006,0.566369901742,0.555529245527,0.299165513405,0.525962801306,0.538364613012,0.306087516064
Morgan Stanley -- Joseph David,0.784879997298,0.237272357204,0.698278465635,0.408933243474,0.448752030294,0.575479328788,0.577368969927,0.757690216266,0.898954305361,0.703585438387,0.824781799706,0.64160704151,0.415267306135,0.793894397349,0.818414872104,0.861730009598,0.472166052278,0.767126096445,0.657223737395,1.0,0.715946929285,0.70334430226,0.795778448091,0.902689388045,0.728430361167,0.796707866388,0.920004394488,0.833839638577,0.653716663412,0.786360373407,0.856527918916,0.473508679668,0.806856377019,0.751399318909,0.767217721955,0.659285484241,0.68765503819,0.681776033856,0.660316572535,0.816101230996,0.628171523254,0.493982601053,0.571167822245,0.631123898089,0.710212403469,0.782658437094,0.481279721692,0.424451721904,0.294631041131,0.430445361822,0.873598902919,0.76850067505,0.670938847098,0.733484859087,0.474510787255,0.872671118109,0.774359048353,0.834157069446,0.803825852101,0.538554857003,0.729772896614,0.662783587696,0.354572926685,0.744831054342,0.179514581119,0.140146942216,0.452376705629,0.515015411179,0.536483002038,0.434596712935,0.342000914719,0.233246192524,0.701539496718,0.554105739174,0.137801088693,0.550653736533,0.587208293855,0.564013734262,0.238710569751,0.565921780597,0.55456612588,0.398615246178,0.641046437728,0.466626738617,0.619057345181,0.549111287945,0.804157962899,0.734106439572,0.866270646743,0.504326395563,0.545570960143,0.690811932278,0.422918079144,0.546028862414,0.545570960143,0.826924378122,0.553244000149,0.888331506114,0.85743685189,0.546028862414,0.709319682239,0.802469458362,0.278754908365,0.612842173665,0.737357685979,0.588377376896,0.711359154079,0.540696174204,0.724655382138,0.473032165749,0.655855050039,0.769702076356,0.838206643403,0.794195793294,0.827625399974,0.827978771562,0.451581279628,0.6370872877,0.785895955435,0.790543772415
Wells Fargo -- William Blair,0.690719539418,0.385124055354,0.460416848621,0.498905399711,0.619277478656,0.515494656834,0.482179059615,0.613045869496,0.617320654415,0.528655334275,0.651687036776,0.512313538832,0.354110569863,0.56403549993,0.68655331096,0.698241874359,0.311778013153,0.525052909824,0.502636066591,0.715946929285,1.0,0.683397579812,0.561676622587,0.645397466673,0.639583531485,0.539027829409,0.695132141459,0.683092435455,0.668478495346,0.711171230985,0.555221106991,0.315922586336,0.714487237243,0.776924982788,0.788317440605,0.594160028739,0.646942358004,0.54225061154,0.557637825274,0.65409649863,0.477570275729,0.726662150359,0.640641301977,0.439147740947,0.493678916321,0.609239815742,0.547928630964,0.393422171338,0.667176625593,0.43855797943,0.57783999349,0.842424477198,0.541110734537,0.743765024837,0.403231103346,0.711782094505,0.636837178203,0.48020548839,0.608876353365,0.627320153905,0.667940582808,0.497208681669,0.368207861074,0.526090392706,0.175476808127,0.257316384216,0.332680313845,0.427041763971,0.561570072431,0.320531876347,0.321815433449,0.226090065934,0.600468567397,0.437105574511,0.300604416834,0.553811918759,0.467536362036,0.517214572649,0.229511500801,0.532250207604,0.54219249383,0.246925799398,0.564140502614,0.445140658719,0.532296669192,0.496118076553,0.638729391909,0.475391652679,0.696071637365,0.52809812246,0.560621423409,0.415896418293,0.296012531738,0.56102436888,0.560621423409,0.597945541175,0.565725067411,0.622758679466,0.63004104262,0.56102436888,0.512833423492,0.738183639431,0.296856995414,0.52287648813,0.595555869431,0.357645882284,0.514964360888,0.513417100003,0.578023005108,0.276638507086,0.740069152727,0.610488079953,0.613675729569,0.800166939027,0.526726006303,0.505729659664,0.361608627996,0.61774712222,0.655028555443,0.471648879048
Morgan Stanley -- Daniel Lima,0.565253753365,0.289079880109,0.439541757613,0.425354099144,0.45018307752,0.368439655769,0.426370563173,0.56830373906,0.546639498221,0.563449252704,0.557563099189,0.521573496719,0.326568268794,0.566379822929,0.554203356428,0.56061191982,0.267367436787,0.557573141892,0.415450739673,0.70334430226,0.683397579812,1.0,0.573002812192,0.697448236025,0.663924463233,0.413038461262,0.668089374435,0.671016272115,0.721090052003,0.639963658021,0.516785286967,0.269659806966,0.638523352638,0.467759202038,0.57137017776,0.502305003024,0.539546806232,0.585850008605,0.430635469933,0.57456396924,0.338551364815,0.372960281753,0.432240160482,0.331286606058,0.49940905654,0.492074592356,0.3096028122,0.612808305879,0.239905514829,0.414880845108,0.745532991516,0.659006157578,0.422236463186,0.602819647673,0.373615852312,0.611548189061,0.551559581581,0.512513653112,0.627955554833,0.483538884105,0.535452488005,0.329329314234,0.237241329026,0.35415808229,0.128829369928,0.123214032246,0.204254886989,0.250672108586,0.393144618928,0.189853609411,0.154867983006,0.243094290589,0.446541417804,0.351572505604,0.198320468958,0.324178175364,0.263451985574,0.324663687121,0.245056944318,0.346735119058,0.337977378381,0.255764999825,0.391231882385,0.367651575659,0.422681944382,0.331738976627,0.611059145344,0.516679896287,0.653893808866,0.480400827101,0.566792026265,0.467109512273,0.335443558665,0.566912263607,0.566792026265,0.465972749104,0.553164686959,0.571547823921,0.561536327746,0.566912263607,0.56576290596,0.562491129901,0.277191556344,0.532895320245,0.448315329712,0.429096414011,0.592836325222,0.539835696498,0.305364073893,0.296415978867,0.636787908773,0.490802359381,0.527791948702,0.650385205971,0.508055539079,0.516797457881,0.397684973867,0.401392871253,0.687239126716,0.533253564706
Wesolowski -- Paul Wesolowski,0.573809503633,0.579686684268,0.682715232815,0.598700861394,0.742575408868,0.749758144242,0.601359568277,0.886924668324,0.740112383362,0.901313355659,0.895861293589,0.79733946424,0.316136689877,0.779671423836,0.759539022885,0.849171122259,0.734004946136,0.874499136095,0.853905219888,0.795778448091,0.561676622587,0.573002812192,1.0,0.835766051244,0.503839178308,0.827632966285,0.767820192196,0.740348067377,0.382230635184,0.892609306001,0.909283515483,0.74109671811,0.631159184775,0.65552973076,0.7411417599,0.75466871386,0.585440481501,0.872857394194,0.728129080267,0.581890607111,0.613766928486,0.443467329635,0.431475751592,0.559295690473,0.752805745276,0.495323645449,0.343205738286,0.273397855303,0.218300944779,0.396074358507,0.749097651462,0.588487412132,0.863437739111,0.888303544095,0.366434317424,0.630387740298,0.792029686486,0.872733135423,0.74888219416,0.81225063267,0.846707804245,0.673483687381,0.471552900226,0.477208860005,0.261107156748,0.325021595852,0.435107501242,0.420591235932,0.305855415599,0.418119874945,0.263439953154,0.272887766894,0.471912003245,0.579668559142,0.325675484635,0.447721063127,0.553223415219,0.27459107869,0.277852677792,0.475327544397,0.555297807125,0.373581760161,0.735584993651,0.739226100667,0.732711339182,0.734485956249,0.908329065934,0.595913757118,0.717261424812,0.819228660073,0.335900084141,0.787927038277,0.465042837193,0.336280441715,0.335900084141,0.727902390538,0.357789478903,0.85529020142,0.787292615989,0.336280441715,0.805735826179,0.714321890439,0.5276561252,0.845151914162,0.851354409219,0.600591814075,0.864834798766,0.836037774528,0.715870766381,0.476353789717,0.644083880565,0.646398814411,0.898343547493,0.68187819654,0.864175887433,0.848639438484,0.355930340329,0.698595925082,0.701464334952,0.554293413753
